"Assignment","Reference","Business Area","Posting key","Customer","Branch","Reason code","Text","Document Number","Clrng doc.","Company Code","Profit Center","G/L","User Name","Document Type","Payt Terms","Fiscal Year","Cred.Contr.Area","Doc.Header Text","Document Date","Net due date","Amt in loc.cur.","Clearing","Curr.cash disc.","Discount amount","Local Currency","Entered on","Currency","Amount in DC","Posting Date","Payment date","Disc. Percent 1","Days 1","Days 2","Line item"
"91025867","91025867","EVG1","01","0000007020","0000018703","","ER/EI18/        /1121106             /0080987863","2700053005","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080987863","12/01/2011","12/31/2011","53.56","00/00/0000","0.00","0.00","USD","12/01/2011","USD","53.56","12/01/2011","12/31/2011","0.000","30","0","001"
"91025871","91025871","EVG1","01","0000007020","0000063192","","ER/EM52/        /O11-000776          /0080990084","2700053009","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080989940","12/01/2011","12/31/2011","57.14","00/00/0000","0.00","0.00","USD","12/01/2011","USD","57.14","12/01/2011","12/31/2011","0.000","30","0","001"
"91025872","91025872","EVG1","01","0000007020","0000063192","","ER/EM52/        /O11-000776          /0080990084","2700053010","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080990084","12/01/2011","12/31/2011","1786.10","00/00/0000","0.00","0.00","USD","12/01/2011","USD","1786.10","12/01/2011","12/31/2011","0.000","30","0","001"
"91025875","91025875","EVG1","01","0000007020","0000091904","","ER/EI18/        /BM1211-04           /0080990005","2700053013","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080990005","12/01/2011","12/31/2011","1201.18","00/00/0000","0.00","0.00","USD","12/01/2011","USD","1201.18","12/01/2011","12/31/2011","0.000","30","0","001"
"91025884","91025884","EVG1","01","0000007020","0000401864","","ER/EM52/        /111102EMA           /0080987924","2700053022","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080987924","12/01/2011","12/31/2011","100.76","00/00/0000","0.00","0.00","USD","12/01/2011","USD","100.76","12/01/2011","12/31/2011","0.000","30","0","001"
"91025901","91025901","EVG1","01","0000007020","0000701529","","ER/ES32/        /940802212           /0080990104","2700053039","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080990104","12/01/2011","12/31/2011","1803.60","00/00/0000","0.00","0.00","USD","12/01/2011","USD","1803.60","12/01/2011","12/31/2011","0.000","30","0","001"
"91025902","91025902","EVG1","01","0000007020","0000704633","","ES/EE95/        /940541660/SWO66493  /0070046207","2700053040","","IP01","0000000489","0003000010","WLAWSON","RV","0021","2011","IP01","","12/01/2011","12/31/2011","3288.12","00/00/0000","0.00","0.00","USD","12/01/2011","USD","3288.12","12/01/2011","12/31/2011","0.000","30","0","001"
"91025926","91025926","BP90","01","0000007020","0000004437","","BD/0490/00103985/40486               /0080990111","2700053046","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041526","12/01/2011","01/02/2012","3203.47","00/00/0000","0.00","0.00","USD","12/02/2011","USD","3203.47","12/01/2011","01/01/2012","1.000","30","31","001"
"91025927","91025927","BP90","01","0000007020","0000004437","","BD/0802/00103985/40052               /0080990112","2700053047","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041526","12/01/2011","01/02/2012","10390.59","00/00/0000","0.00","0.00","USD","12/02/2011","USD","10390.59","12/01/2011","01/01/2012","1.000","30","31","001"
"91025928","91025928","BP44","01","0000007020","0000012732","","BD/0802/00004008/21277               /0080989531","2700053048","","IP01","0000000144","0003000010","BATCH_USER","RV","1059","2011","IP01","B/L0080989531","12/02/2011","01/02/2012","44183.48","00/00/0000","0.00","0.00","USD","12/02/2011","USD","44183.48","12/02/2011","01/01/2012","1.000","30","31","001"
"91025950","91025950","BP90","01","0000007020","0000004922","","BD/0490/00103122/RA                  /0080988566","2700053071","","IP01","0000000490","0003000010","CDENT","RV","1059","2011","IP01","B/L0080988566","12/02/2011","01/02/2012","48386.78","00/00/0000","0.00","0.00","USD","12/02/2011","USD","48386.78","12/02/2011","01/01/2012","1.000","30","31","001"
"91025956","91025956","BP80","01","0000007020","0000014916","","BD/0480/00004008/856696              /0080987932","2700053077","","IP01","0000000480","0003000010","JMAYES1","RV","1059","2011","IP01","B/L0080987932","12/01/2011","01/02/2012","49121.57","00/00/0000","0.00","0.00","USD","12/02/2011","USD","49121.57","12/01/2011","01/01/2012","1.000","30","31","001"
"91025958","91025958","BP80","01","0000007020","0000701893","","BD/0480/00004008/909073              /0080986894","2700053079","","IP01","0000000480","0003000010","JMAYES1","RV","1059","2011","IP01","B/L0080986894","12/01/2011","01/02/2012","49072.47","00/00/0000","0.00","0.00","USD","12/02/2011","USD","49072.47","12/01/2011","01/01/2012","1.000","30","31","001"
"91025961","91025961","BP80","01","0000007020","0000018703","","BD/0480/00004008/1125848             /0080986892","2700053082","","IP01","0000000480","0003000010","JMAYES1","RV","1059","2011","IP01","B/L0080986892","12/01/2011","01/02/2012","42122.25","00/00/0000","0.00","0.00","USD","12/02/2011","USD","42122.25","12/01/2011","01/01/2012","1.000","30","31","001"
"91025964","91025964","BP80","01","0000007020","0000122585","","BD/0801/00004008/12227988            /0080987938","2700053085","","IP01","0000000480","0003000010","JMAYES1","RV","1059","2011","IP01","B/L0080987938","12/02/2011","01/02/2012","48256.93","00/00/0000","0.00","0.00","USD","12/02/2011","USD","48256.93","12/02/2011","01/01/2012","1.000","30","31","001"
"91025965","91025965","EVG1","01","0000007020","0000018388","","ER/EM52/        /48221               /0080990080","2700053088","","IP01","0000000489","0003000010","JSCHLEE","RV","0021","2011","IP01","B/L0080990080","12/02/2011","01/01/2012","3041.98","00/00/0000","0.00","0.00","USD","12/02/2011","USD","3041.98","12/02/2011","01/01/2012","0.000","30","0","001"
"90988605","APPLY CINDY","EVG1","15","0000007020","","4CD","Duplicate payment","2700053098","","IP01","0000000489","0003000010","WOODSA","DZ","","2011","IP01","","12/02/2011","12/02/2011","-460.08","00/00/0000","0.00","0.00","USD","12/02/2011","USD","-460.08","12/02/2011","12/02/2011","0.000","0","0","001"
"90988599","APPLY CINDY","EVG1","15","0000007020","","4CD","Duplicate payment","2700053098","","IP01","0000000489","0003000010","WOODSA","DZ","","2011","IP01","","12/02/2011","12/02/2011","-375.94","00/00/0000","0.00","0.00","USD","12/02/2011","USD","-375.94","12/02/2011","12/02/2011","0.000","0","0","002"
"90985311","APPLY CINDY","EVG1","15","0000007020","","4CD","Duplicate payment","2700053098","","IP01","0000000489","0003000010","WOODSA","DZ","","2011","IP01","","12/02/2011","12/02/2011","-535.50","00/00/0000","0.00","0.00","USD","12/02/2011","USD","-535.50","12/02/2011","12/02/2011","0.000","0","0","003"
"91025999","91025999","BP80","01","0000007020","0000012691","","BD/0480/00110339/25007709            /0080987933","2700053131","","IP01","0000000480","0003000010","JRYAN","RV","1059","2011","IP01","B/L0080987933","12/01/2011","01/02/2012","47718.40","00/00/0000","0.00","0.00","USD","12/02/2011","USD","47718.40","12/01/2011","01/01/2012","1.000","30","31","001"
"91026000","91026000","BP80","01","0000007020","0000011320","","BD/0480/00103122/22434748            /0080987934","2700053132","","IP01","0000000480","0003000010","JRYAN","RV","1059","2011","IP01","B/L0080987934","12/01/2011","01/02/2012","46372.72","00/00/0000","0.00","0.00","USD","12/02/2011","USD","46372.72","12/01/2011","01/01/2012","1.000","30","31","001"
"91026001","91026001","BP90","01","0000007020","0000004437","","BD/0802/00103985/40047               /0080990061","2700053133","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041510","12/02/2011","01/02/2012","1657.06","00/00/0000","0.00","0.00","USD","12/02/2011","USD","1657.06","12/02/2011","01/01/2012","1.000","30","31","001"
"91026002","91026002","BP90","01","0000007020","0000004437","","BD/0490/00103985/40502               /0080990062","2700053134","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041510","12/02/2011","01/02/2012","8769.53","00/00/0000","0.00","0.00","USD","12/02/2011","USD","8769.53","12/02/2011","01/01/2012","1.000","30","31","001"
"91026003","91026003","BP90","01","0000007020","0000004437","","BD/0490/00103985/40496               /0080990063","2700053135","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041510","12/02/2011","01/02/2012","8285.30","00/00/0000","0.00","0.00","USD","12/02/2011","USD","8285.30","12/02/2011","01/01/2012","1.000","30","31","001"
"91026004","91026004","BP90","01","0000007020","0000004437","","BD/0490/00103985/40037               /0080990064","2700053136","","IP01","0000000490","0003000010","JRYAN","RV","1059","2011","IP01","B/L2000041510","12/02/2011","01/02/2012","23654.74","00/00/0000","0.00","0.00","USD","12/02/2011","USD","23654.74","12/02/2011","01/01/2012","1.000","30","31","001"
"91026043","91026043","EVG1","01","0000007020","0000004142","","ER/EW40/        /M1112-218           /0080990117","2700053165","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080990117","12/02/2011","01/01/2012","292.61","00/00/0000","0.00","0.00","USD","12/02/2011","USD","292.61","12/02/2011","01/01/2012","0.000","30","0","001"
"91026053","91026053","EVG1","01","0000007020","0000014590","","ER/EM52/        /DQ10031             /0080990171","2700053175","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080990171","12/02/2011","01/01/2012","532.78","00/00/0000","0.00","0.00","USD","12/02/2011","USD","532.78","12/02/2011","01/01/2012","0.000","30","0","001"
"91026054","91026054","EVG1","01","0000007020","0000014916","","ER/EI18/        /1108-017            /0080986328","2700053176","","IP01","0000000489","0003000010","BATCH_USER","RV","0021","2011","IP01","B/L0080986328","12/02/2011","01/01/2012","219.57","00/00/0000","0.00","0.00","USD","12/02/2011","USD","219.57","12/02/2011","01/01/2012","0.000","30","0","001"
